week,retailer,sku,actual_demand,planned_production,forecast_error_pct,is_promo,is_anomaly,anomaly_type,waste_units,waste_rate_pct
2023-06-05,Sobeys,Paper Towel 6pk,1827,1834,0.36,False,False,,0,3.5000000000000004
2023-06-05,Sobeys,Facial Tissue 3pk,1024,949,-7.28,False,False,,3,4.0
2023-06-12,Loblaws,Bath Tissue 12pk,3599,3909,8.6,False,False,,10,3.0
2023-06-12,Loblaws,Bath Tissue 24pk,5720,6064,6.02,False,False,,8,2.5
2023-06-12,Loblaws,Paper Towel 6pk,3115,2486,-20.21,False,False,,22,3.5000000000000004
2023-06-12,Loblaws,Facial Tissue 3pk,1805,1922,6.51,False,False,,5,4.0
2023-06-12,Walmart CA,Bath Tissue 12pk,4935,5189,5.15,False,False,,7,3.0
2023-06-12,Walmart CA,Bath Tissue 24pk,7770,8370,7.72,False,False,,15,2.5
2023-06-12,Walmart CA,Paper Towel 6pk,3922,3933,0.27,False,False,,0,3.5000000000000004
2023-06-12,Walmart CA,Facial Tissue 3pk,2379,2390,0.45,False,False,,0,4.0
2023-06-12,Costco CA,Bath Tissue 12pk,5910,5339,-9.67,False,False,,21,3.0
2023-06-12,Costco CA,Bath Tissue 24pk,9491,10286,8.38,False,False,,19,2.5
2023-06-12,Costco CA,Paper Towel 6pk,5133,4398,-14.32,False,False,,21,3.5000000000000004
2023-06-12,Costco CA,Facial Tissue 3pk,2783,2198,-21.01,False,False,,25,4.0
2023-06-12,Metro,Bath Tissue 12pk,1946,2079,6.83,False,False,,5,3.0
2023-06-12,Metro,Bath Tissue 24pk,2976,2650,-10.95,False,False,,9,2.5
2023-06-12,Metro,Paper Towel 6pk,1496,1559,4.22,False,False,,2,3.5000000000000004
2023-06-12,Metro,Facial Tissue 3pk,966,1057,9.47,False,False,,4,4.0
2023-06-12,Sobeys,Bath Tissue 12pk,2446,2693,10.11,False,False,,8,3.0
2023-06-12,Sobeys,Bath Tissue 24pk,3630,3494,-3.74,False,False,,4,2.5
2023-06-12,Sobeys,Paper Towel 6pk,1425,1292,-9.3,False,False,,5,3.5000000000000004
2023-06-12,Sobeys,Facial Tissue 3pk,1067,992,-7.01,False,False,,3,4.0
2023-06-19,Loblaws,Bath Tissue 12pk,5236,5993,14.46,True,False,,25,3.0
2023-06-19,Loblaws,Bath Tissue 24pk,5880,5534,-5.89,False,False,,8,2.5
2023-06-19,Loblaws,Paper Towel 6pk,3105,2913,-6.19,False,False,,7,3.5000000000000004
2023-06-19,Loblaws,Facial Tissue 3pk,2609,2414,-7.47,True,False,,6,4.0
2023-06-19,Walmart CA,Bath Tissue 12pk,7008,7060,0.75,True,False,,2,3.0
2023-06-19,Walmart CA,Bath Tissue 24pk,10613,11826,11.43,True,False,,28,2.5
2023-06-19,Walmart CA,Paper Towel 6pk,4196,3998,-4.71,False,False,,6,3.5000000000000004
2023-06-19,Walmart CA,Facial Tissue 3pk,2379,2372,-0.3,False,False,,0,4.0
2023-06-19,Costco CA,Bath Tissue 12pk,6070,6022,-0.79,False,False,,2,3.0
2023-06-19,Costco CA,Bath Tissue 24pk,7071,7119,0.68,False,False,,1,2.5
2023-06-19,Costco CA,Paper Towel 6pk,4464,4296,-3.76,False,False,,6,3.5000000000000004
2023-06-19,Costco CA,Facial Tissue 3pk,3006,2598,-13.58,False,False,,17,4.0
2023-06-19,Metro,Bath Tissue 12pk,1580,1704,7.82,False,False,,4,3.0
2023-06-19,Metro,Bath Tissue 24pk,2512,2458,-2.17,False,False,,1,2.5
2023-06-19,Metro,Paper Towel 6pk,1337,1387,3.76,False,False,,2,3.5000000000000004
2023-06-19,Metro,Facial Tissue 3pk,899,992,10.36,False,False,,4,4.0
2023-06-19,Sobeys,Bath Tissue 12pk,3114,3417,9.74,True,False,,10,3.0
2023-06-19,Sobeys,Bath Tissue 24pk,3165,2884,-8.89,False,False,,6,2.5
2023-06-19,Sobeys,Paper Towel 6pk,2280,2001,-12.23,True,False,,10,3.5000000000000004
2023-06-19,Sobeys,Facial Tissue 3pk,1464,1463,-0.1,True,False,,0,4.0
2023-06-26,Loblaws,Bath Tissue 12pk,3941,3457,-12.28,False,False,,14,3.0
2023-06-26,Loblaws,Bath Tissue 24pk,5766,6050,4.93,False,False,,8,2.5
2023-06-26,Loblaws,Paper Towel 6pk,2749,2403,-12.58,False,False,,13,3.5000000000000004
2023-06-26,Loblaws,Facial Tissue 3pk,1713,1685,-1.65,False,False,,1,4.0
2023-06-26,Walmart CA,Bath Tissue 12pk,1772,1879,6.05,True,True,supply_shock,3,3.0
2023-06-26,Walmart CA,Bath Tissue 24pk,10276,10273,-0.03,True,False,,0,2.5
2023-06-26,Walmart CA,Paper Towel 6pk,4049,3964,-2.1,False,False,,3,3.5000000000000004
2023-06-26,Walmart CA,Facial Tissue 3pk,2656,2976,12.06,False,False,,13,4.0
2023-06-26,Costco CA,Bath Tissue 12pk,6261,6674,6.59,False,False,,11,3.0
2023-06-26,Costco CA,Bath Tissue 24pk,14856,14930,0.5,True,False,,2,2.5
2023-06-26,Costco CA,Paper Towel 6pk,4756,4572,-3.88,False,False,,6,3.5000000000000004
2023-06-26,Costco CA,Facial Tissue 3pk,2711,2790,2.9,False,False,,4,4.0
2023-06-26,Metro,Bath Tissue 12pk,1671,1595,-4.56,False,False,,2,3.0
2023-06-26,Metro,Bath Tissue 24pk,2485,2276,-8.39,False,False,,5,2.5
2023-06-26,Metro,Paper Towel 6pk,1377,1431,3.92,False,False,,2,3.5000000000000004
2023-06-26,Metro,Facial Tissue 3pk,901,778,-13.7,False,False,,6,4.0
2023-06-26,Sobeys,Bath Tissue 12pk,2905,2604,-10.38,True,False,,10,3.0
2023-06-26,Sobeys,Bath Tissue 24pk,3349,3552,6.06,False,False,,5,2.5
2023-06-26,Sobeys,Paper Towel 6pk,2721,3144,15.56,True,False,,15,3.5000000000000004
2023-06-26,Sobeys,Facial Tissue 3pk,1249,1324,5.99,True,False,,3,4.0
2023-07-03,Loblaws,Bath Tissue 12pk,3757,3440,-8.43,False,False,,9,3.0
2023-07-03,Loblaws,Bath Tissue 24pk,6044,6804,12.57,False,False,,15,2.5
2023-07-03,Loblaws,Paper Towel 6pk,2880,2839,-1.41,False,False,,1,3.5000000000000004
2023-07-03,Loblaws,Facial Tissue 3pk,1660,1494,-9.97,False,False,,6,4.0
2023-07-03,Walmart CA,Bath Tissue 12pk,4802,5176,7.79,False,False,,11,3.0
2023-07-03,Walmart CA,Bath Tissue 24pk,6968,6324,-9.24,False,False,,16,2.5
2023-07-03,Walmart CA,Paper Towel 6pk,3592,3137,-12.66,False,False,,13,3.5000000000000004
2023-07-03,Walmart CA,Facial Tissue 3pk,2181,2354,7.91,False,False,,7,4.0
2023-07-03,Costco CA,Bath Tissue 12pk,4886,5042,3.18,False,False,,4,3.0
2023-07-03,Costco CA,Bath Tissue 24pk,8144,7472,-8.25,False,False,,16,2.5
2023-07-03,Costco CA,Paper Towel 6pk,5260,5087,-3.29,False,False,,7,3.5000000000000004
2023-07-03,Costco CA,Facial Tissue 3pk,2833,2737,-3.4,False,False,,5,4.0
2023-07-03,Metro,Bath Tissue 12pk,1674,1667,-0.4,False,False,,0,3.0
2023-07-03,Metro,Bath Tissue 24pk,3031,3050,0.63,False,False,,0,2.5
2023-07-03,Metro,Paper Towel 6pk,1443,1456,0.89,False,False,,0,3.5000000000000004
2023-07-03,Metro,Facial Tissue 3pk,891,933,4.75,False,False,,2,4.0
2023-07-03,Sobeys,Bath Tissue 12pk,2150,1825,-15.13,False,False,,8,3.0
2023-07-03,Sobeys,Bath Tissue 24pk,3319,3777,13.78,False,False,,11,2.5
2023-07-03,Sobeys,Paper Towel 6pk,1798,1918,6.67,False,False,,4,3.5000000000000004
2023-07-03,Sobeys,Facial Tissue 3pk,920,890,-3.26,False,False,,1,4.0
2023-07-10,Loblaws,Bath Tissue 12pk,4457,5255,17.9,True,False,,24,3.0
2023-07-10,Loblaws,Bath Tissue 24pk,5937,5958,0.35,False,False,,0,2.5
2023-07-10,Loblaws,Paper Towel 6pk,2988,2479,-17.02,False,False,,17,3.5000000000000004
2023-07-10,Loblaws,Facial Tissue 3pk,1674,1565,-6.52,False,False,,5,4.0
2023-07-10,Walmart CA,Bath Tissue 12pk,4830,4873,0.89,False,False,,1,3.0
2023-07-10,Walmart CA,Bath Tissue 24pk,7469,6108,-18.23,False,False,,41,2.5
2023-07-10,Walmart CA,Paper Towel 6pk,4367,4199,-3.84,False,False,,6,3.5000000000000004
2023-07-10,Walmart CA,Facial Tissue 3pk,2677,2321,-13.31,False,False,,17,4.0
2023-07-10,Costco CA,Bath Tissue 12pk,5888,6775,15.06,False,False,,30,3.0
2023-07-10,Costco CA,Bath Tissue 24pk,8498,9381,10.39,False,False,,23,2.5
2023-07-10,Costco CA,Paper Towel 6pk,5232,5272,0.77,False,False,,1,3.5000000000000004
2023-07-10,Costco CA,Facial Tissue 3pk,3141,2498,-20.47,False,False,,26,4.0
2023-07-10,Metro,Bath Tissue 12pk,2488,2477,-0.46,True,False,,0,3.0
2023-07-10,Metro,Bath Tissue 24pk,2915,2864,-1.75,False,False,,1,2.5
2023-07-10,Metro,Paper Towel 6pk,1355,1389,2.5,False,False,,1,3.5000000000000004
2023-07-10,Metro,Facial Tissue 3pk,851,824,-3.17,False,False,,1,4.0
2023-07-10,Sobeys,Bath Tissue 12pk,2117,2120,0.14,False,False,,0,3.0
2023-07-10,Sobeys,Bath Tissue 24pk,5578,6063,8.7,True,False,,10,2.5
2023-07-10,Sobeys,Paper Towel 6pk,1760,1824,3.61,False,False,,2,3.5000000000000004
2023-07-10,Sobeys,Facial Tissue 3pk,1121,1305,16.38,False,False,,7,4.0
2023-07-17,Loblaws,Bath Tissue 12pk,3626,3613,-0.37,False,False,,0,3.0
2023-07-17,Loblaws,Bath Tissue 24pk,5660,6352,12.23,False,False,,20,2.5
2023-07-17,Loblaws,Paper Towel 6pk,4125,4154,0.71,True,False,,1,3.5000000000000004
2023-07-17,Loblaws,Facial Tissue 3pk,2251,2299,2.13,True,False,,2,4.0
2023-07-17,Walmart CA,Bath Tissue 12pk,4670,5035,7.82,False,False,,11,3.0
2023-07-17,Walmart CA,Bath Tissue 24pk,13793,13383,-2.97,True,False,,8,2.5
2023-07-17,Walmart CA,Paper Towel 6pk,5092,5665,11.25,True,False,,22,3.5000000000000004
2023-07-17,Walmart CA,Facial Tissue 3pk,2522,2518,-0.14,False,False,,0,4.0
2023-07-17,Costco CA,Bath Tissue 12pk,5759,5725,-0.59,False,False,,1,3.0
2023-07-17,Costco CA,Bath Tissue 24pk,8849,9742,10.09,False,False,,19,2.5
2023-07-17,Costco CA,Paper Towel 6pk,4614,4168,-9.66,False,False,,17,3.5000000000000004
2023-07-17,Costco CA,Facial Tissue 3pk,2697,2461,-8.75,False,False,,9,4.0
2023-07-17,Metro,Bath Tissue 12pk,1974,2024,2.51,False,False,,2,3.0
2023-07-17,Metro,Bath Tissue 24pk,2824,2364,-16.28,False,False,,10,2.5
2023-07-17,Metro,Paper Towel 6pk,1386,1408,1.58,False,False,,1,3.5000000000000004
2023-07-17,Metro,Facial Tissue 3pk,932,966,3.67,False,False,,1,4.0
2023-07-17,Sobeys,Bath Tissue 12pk,2398,2888,20.45,False,False,,17,3.0
2023-07-17,Sobeys,Bath Tissue 24pk,3469,3563,2.71,False,False,,2,2.5
2023-07-17,Sobeys,Paper Towel 6pk,1850,1847,-0.16,False,False,,0,3.5000000000000004
2023-07-17,Sobeys,Facial Tissue 3pk,1365,1428,4.63,True,False,,2,4.0
2023-07-24,Loblaws,Bath Tissue 12pk,3233,3646,12.78,False,False,,10,3.0
2023-07-24,Loblaws,Bath Tissue 24pk,6081,5386,-11.43,False,False,,15,2.5
2023-07-24,Loblaws,Paper Towel 6pk,2530,2973,17.49,False,False,,18,3.5000000000000004
2023-07-24,Loblaws,Facial Tissue 3pk,1651,1486,-9.99,False,False,,7,4.0
2023-07-24,Walmart CA,Bath Tissue 12pk,5341,5115,-4.22,False,False,,6,3.0
2023-07-24,Walmart CA,Bath Tissue 24pk,8681,8334,-4.0,False,False,,10,2.5
2023-07-24,Walmart CA,Paper Towel 6pk,3964,4106,3.57,False,False,,6,3.5000000000000004
2023-07-24,Walmart CA,Facial Tissue 3pk,3252,3344,2.83,True,False,,4,4.0
2023-07-24,Costco CA,Bath Tissue 12pk,5920,5812,-1.83,False,False,,3,3.0
2023-07-24,Costco CA,Bath Tissue 24pk,8478,8215,-3.11,False,False,,7,2.5
2023-07-24,Costco CA,Paper Towel 6pk,4851,5111,5.36,False,False,,10,3.5000000000000004
2023-07-24,Costco CA,Facial Tissue 3pk,2894,2846,-1.66,False,False,,2,4.0
2023-07-24,Metro,Bath Tissue 12pk,1806,1527,-15.44,False,False,,8,3.0
2023-07-24,Metro,Bath Tissue 24pk,2716,2814,3.6,False,False,,2,2.5
2023-07-24,Metro,Paper Towel 6pk,2915,3291,12.91,False,True,demand_surge,11,3.5000000000000004
2023-07-24,Metro,Facial Tissue 3pk,790,762,-3.52,False,False,,1,4.0
2023-07-24,Sobeys,Bath Tissue 12pk,2097,2074,-1.07,False,False,,1,3.0
2023-07-24,Sobeys,Bath Tissue 24pk,3569,3469,-2.79,False,False,,3,2.5
2023-07-24,Sobeys,Paper Towel 6pk,2418,2726,12.72,True,False,,9,3.5000000000000004
2023-07-24,Sobeys,Facial Tissue 3pk,1141,1352,18.51,False,False,,8,4.0
2023-07-31,Loblaws,Bath Tissue 12pk,3796,3379,-10.99,False,False,,11,3.0
2023-07-31,Loblaws,Bath Tissue 24pk,5212,5450,4.57,False,False,,6,2.5
2023-07-31,Loblaws,Paper Towel 6pk,2705,2748,1.58,False,False,,1,3.5000000000000004
2023-07-31,Loblaws,Facial Tissue 3pk,1603,1630,1.66,False,False,,1,4.0
2023-07-31,Walmart CA,Bath Tissue 12pk,4624,3910,-15.44,False,False,,18,3.0
2023-07-31,Walmart CA,Bath Tissue 24pk,7371,7969,8.12,False,False,,12,2.5
2023-07-31,Walmart CA,Paper Towel 6pk,3299,2728,-17.3,False,False,,18,3.5000000000000004
2023-07-31,Walmart CA,Facial Tissue 3pk,2232,2430,8.86,False,False,,7,4.0
2023-07-31,Costco CA,Bath Tissue 12pk,6212,5276,-15.07,False,False,,27,3.0
2023-07-31,Costco CA,Bath Tissue 24pk,14138,15687,10.96,True,False,,31,2.5
2023-07-31,Costco CA,Paper Towel 6pk,5435,5461,0.48,False,False,,1,3.5000000000000004
2023-07-31,Costco CA,Facial Tissue 3pk,2985,3312,10.94,False,False,,12,4.0
2023-07-31,Metro,Bath Tissue 12pk,2351,2399,2.05,True,False,,2,3.0
2023-07-31,Metro,Bath Tissue 24pk,2646,2677,1.18,False,False,,1,2.5
2023-07-31,Metro,Paper Towel 6pk,1337,1409,5.35,False,False,,3,3.5000000000000004
2023-07-31,Metro,Facial Tissue 3pk,824,764,-7.3,False,False,,3,4.0
2023-07-31,Sobeys,Bath Tissue 12pk,2014,1763,-12.47,False,False,,9,3.0
2023-07-31,Sobeys,Bath Tissue 24pk,3755,3475,-7.45,False,False,,6,2.5
2023-07-31,Sobeys,Paper Towel 6pk,1914,2086,8.97,False,False,,5,3.5000000000000004
2023-07-31,Sobeys,Facial Tissue 3pk,1527,1432,-6.22,True,False,,3,4.0
2023-08-07,Loblaws,Bath Tissue 12pk,3178,2546,-19.88,False,False,,16,3.0
2023-08-07,Loblaws,Bath Tissue 24pk,5096,4600,-9.73,False,False,,11,2.5
2023-08-07,Loblaws,Paper Towel 6pk,2807,2356,-16.08,False,False,,18,3.5000000000000004
2023-08-07,Loblaws,Facial Tissue 3pk,1562,1632,4.47,False,False,,3,4.0
2023-08-07,Walmart CA,Bath Tissue 12pk,6863,7620,11.03,True,False,,26,3.0
2023-08-07,Walmart CA,Bath Tissue 24pk,9524,10683,12.17,True,False,,25,2.5
2023-08-07,Walmart CA,Paper Towel 6pk,8685,7909,-8.94,False,True,demand_surge,30,3.5000000000000004
2023-08-07,Walmart CA,Facial Tissue 3pk,3690,3496,-5.25,True,False,,7,4.0
2023-08-07,Costco CA,Bath Tissue 12pk,5292,4983,-5.83,False,False,,9,3.0
2023-08-07,Costco CA,Bath Tissue 24pk,22072,19234,-12.86,False,True,demand_surge,63,2.5
2023-08-07,Costco CA,Paper Towel 6pk,5079,4869,-4.14,False,False,,7,3.5000000000000004
2023-08-07,Costco CA,Facial Tissue 3pk,2933,3234,10.25,False,False,,12,4.0
2023-08-07,Metro,Bath Tissue 12pk,1804,1931,7.05,False,False,,3,3.0
2023-08-07,Metro,Bath Tissue 24pk,2474,2347,-5.15,False,False,,4,2.5
2023-08-07,Metro,Paper Towel 6pk,1531,1570,2.53,False,False,,1,3.5000000000000004
2023-08-07,Metro,Facial Tissue 3pk,805,880,9.31,False,False,,3,4.0
2023-08-07,Sobeys,Bath Tissue 12pk,2192,2340,6.75,False,False,,5,3.0
2023-08-07,Sobeys,Bath Tissue 24pk,3302,3383,2.46,False,False,,2,2.5
2023-08-07,Sobeys,Paper Towel 6pk,1773,1459,-17.69,False,False,,13,3.5000000000000004
2023-08-07,Sobeys,Facial Tissue 3pk,1118,1141,2.03,False,False,,1,4.0
2023-08-14,Loblaws,Bath Tissue 12pk,3497,3583,2.47,False,False,,3,3.0
2023-08-14,Loblaws,Bath Tissue 24pk,5281,5398,2.22,False,False,,3,2.5
2023-08-14,Loblaws,Paper Towel 6pk,3094,2574,-16.8,False,False,,20,3.5000000000000004
2023-08-14,Loblaws,Facial Tissue 3pk,1550,1304,-15.9,False,False,,10,4.0
2023-08-14,Walmart CA,Bath Tissue 12pk,4187,4084,-2.46,False,False,,3,3.0
2023-08-14,Walmart CA,Bath Tissue 24pk,6514,5916,-9.18,False,False,,12,2.5
2023-08-14,Walmart CA,Paper Towel 6pk,3989,3715,-6.86,False,False,,11,3.5000000000000004
2023-08-14,Walmart CA,Facial Tissue 3pk,3649,3669,0.54,True,False,,1,4.0
2023-08-14,Costco CA,Bath Tissue 12pk,6836,6883,0.69,False,False,,1,3.0
2023-08-14,Costco CA,Bath Tissue 24pk,8787,8787,-0.0,False,False,,0,2.5
2023-08-14,Costco CA,Paper Towel 6pk,9593,8579,-10.57,False,True,demand_surge,31,3.5000000000000004
2023-08-14,Costco CA,Facial Tissue 3pk,2941,3349,13.88,False,False,,18,4.0
2023-08-14,Metro,Bath Tissue 12pk,2790,2926,4.89,True,False,,3,3.0
2023-08-14,Metro,Bath Tissue 24pk,4837,4767,-1.44,True,False,,2,2.5
2023-08-14,Metro,Paper Towel 6pk,1301,1405,7.99,False,False,,4,3.5000000000000004
2023-08-14,Metro,Facial Tissue 3pk,836,813,-2.7,False,False,,1,4.0
2023-08-14,Sobeys,Bath Tissue 12pk,2049,1899,-7.3,False,False,,4,3.0
2023-08-14,Sobeys,Bath Tissue 24pk,3439,3542,3.0,False,False,,3,2.5
2023-08-14,Sobeys,Paper Towel 6pk,1817,1709,-5.94,False,False,,3,3.5000000000000004
2023-08-14,Sobeys,Facial Tissue 3pk,1080,1220,12.94,False,False,,7,4.0
2023-08-21,Loblaws,Bath Tissue 12pk,3193,3574,11.92,False,False,,12,3.0
2023-08-21,Loblaws,Bath Tissue 24pk,6348,6487,2.19,False,False,,3,2.5
2023-08-21,Loblaws,Paper Towel 6pk,2796,2799,0.11,False,False,,0,3.5000000000000004
2023-08-21,Loblaws,Facial Tissue 3pk,1817,1918,5.54,False,False,,5,4.0
2023-08-21,Walmart CA,Bath Tissue 12pk,4825,4703,-2.53,False,False,,4,3.0
2023-08-21,Walmart CA,Bath Tissue 24pk,8316,9358,12.53,False,False,,26,2.5
2023-08-21,Walmart CA,Paper Towel 6pk,6610,6179,-6.52,True,False,,16,3.5000000000000004
2023-08-21,Walmart CA,Facial Tissue 3pk,2099,1980,-5.68,False,False,,5,4.0
2023-08-21,Costco CA,Bath Tissue 12pk,5619,5926,5.47,False,False,,10,3.0
2023-08-21,Costco CA,Bath Tissue 24pk,10729,10930,1.87,False,False,,5,2.5
2023-08-21,Costco CA,Paper Towel 6pk,4744,4934,4.0,False,False,,7,3.5000000000000004
2023-08-21,Costco CA,Facial Tissue 3pk,2892,2983,3.13,False,False,,4,4.0
2023-08-21,Metro,Bath Tissue 12pk,1804,2227,23.46,False,False,,15,3.0
2023-08-21,Metro,Bath Tissue 24pk,4221,4649,10.15,True,False,,11,2.5
2023-08-21,Metro,Paper Towel 6pk,1452,1427,-1.72,False,False,,1,3.5000000000000004
2023-08-21,Metro,Facial Tissue 3pk,811,788,-2.88,False,False,,1,4.0
2023-08-21,Sobeys,Bath Tissue 12pk,1949,1970,1.1,False,False,,1,3.0
2023-08-21,Sobeys,Bath Tissue 24pk,4965,4598,-7.4,True,False,,9,2.5
2023-08-21,Sobeys,Paper Towel 6pk,1845,1815,-1.6,False,False,,1,3.5000000000000004
2023-08-21,Sobeys,Facial Tissue 3pk,1068,1116,4.53,False,False,,2,4.0
2023-08-28,Loblaws,Bath Tissue 12pk,6120,6633,8.38,True,False,,17,3.0
2023-08-28,Loblaws,Bath Tissue 24pk,5796,5681,-1.99,False,False,,3,2.5
2023-08-28,Loblaws,Paper Towel 6pk,767,743,-3.07,False,True,supply_shock,1,3.5000000000000004
2023-08-28,Loblaws,Facial Tissue 3pk,2336,2678,14.64,True,False,,12,4.0
2023-08-28,Walmart CA,Bath Tissue 12pk,5285,5169,-2.19,False,False,,4,3.0
2023-08-28,Walmart CA,Bath Tissue 24pk,10678,11310,5.91,True,False,,17,2.5
2023-08-28,Walmart CA,Paper Towel 6pk,3818,4178,9.42,False,False,,15,3.5000000000000004
2023-08-28,Walmart CA,Facial Tissue 3pk,2489,2603,4.58,False,False,,5,4.0
2023-08-28,Costco CA,Bath Tissue 12pk,9011,9503,5.47,True,False,,17,3.0
2023-08-28,Costco CA,Bath Tissue 24pk,11714,11491,-1.91,True,False,,6,2.5
2023-08-28,Costco CA,Paper Towel 6pk,4938,5285,7.02,False,False,,14,3.5000000000000004
2023-08-28,Costco CA,Facial Tissue 3pk,3323,3042,-8.44,False,False,,13,4.0
2023-08-28,Metro,Bath Tissue 12pk,1904,2026,6.4,False,False,,3,3.0
2023-08-28,Metro,Bath Tissue 24pk,3038,3449,13.51,False,False,,9,2.5
2023-08-28,Metro,Paper Towel 6pk,1580,1616,2.25,False,False,,1,3.5000000000000004
2023-08-28,Metro,Facial Tissue 3pk,760,716,-5.73,False,False,,2,4.0
2023-08-28,Sobeys,Bath Tissue 12pk,3171,3718,17.25,True,False,,17,3.0
2023-08-28,Sobeys,Bath Tissue 24pk,4114,4025,-2.16,False,False,,2,2.5
2023-08-28,Sobeys,Paper Towel 6pk,1799,1906,5.95,False,False,,4,3.5000000000000004
2023-08-28,Sobeys,Facial Tissue 3pk,1536,1480,-3.66,True,False,,2,4.0
2023-09-04,Loblaws,Bath Tissue 12pk,7262,7150,-1.54,True,False,,3,3.0
2023-09-04,Loblaws,Bath Tissue 24pk,7368,8433,14.46,False,False,,22,2.5
2023-09-04,Loblaws,Paper Towel 6pk,3856,3149,-18.34,False,False,,29,3.5000000000000004
2023-09-04,Loblaws,Facial Tissue 3pk,2159,2165,0.28,False,False,,0,4.0
2023-09-04,Walmart CA,Bath Tissue 12pk,5465,5641,3.23,False,False,,5,3.0
2023-09-04,Walmart CA,Bath Tissue 24pk,10070,10219,1.48,False,False,,3,2.5
2023-09-04,Walmart CA,Paper Towel 6pk,4993,5156,3.26,False,False,,7,3.5000000000000004
2023-09-04,Walmart CA,Facial Tissue 3pk,3968,4779,20.45,True,False,,31,4.0
2023-09-04,Costco CA,Bath Tissue 12pk,10880,12715,16.87,True,False,,47,3.0
2023-09-04,Costco CA,Bath Tissue 24pk,12209,11701,-4.16,False,False,,13,2.5
2023-09-04,Costco CA,Paper Towel 6pk,6019,5510,-8.46,False,False,,17,3.5000000000000004
2023-09-04,Costco CA,Facial Tissue 3pk,3785,3973,4.98,False,False,,8,4.0
2023-09-04,Metro,Bath Tissue 12pk,2056,1988,-3.32,False,False,,2,3.0
2023-09-04,Metro,Bath Tissue 24pk,3591,3516,-2.09,False,False,,2,2.5
2023-09-04,Metro,Paper Towel 6pk,3610,4082,13.08,False,True,demand_surge,18,3.5000000000000004
2023-09-04,Metro,Facial Tissue 3pk,1049,1006,-4.14,False,False,,2,4.0
2023-09-04,Sobeys,Bath Tissue 12pk,2958,2489,-15.84,False,False,,13,3.0
2023-09-04,Sobeys,Bath Tissue 24pk,4351,4477,2.89,False,False,,3,2.5
2023-09-04,Sobeys,Paper Towel 6pk,2053,1897,-7.62,False,False,,5,3.5000000000000004
2023-09-04,Sobeys,Facial Tissue 3pk,1345,1574,17.0,False,False,,8,4.0
2023-09-11,Loblaws,Bath Tissue 12pk,6761,6547,-3.17,True,False,,6,3.0
2023-09-11,Loblaws,Bath Tissue 24pk,6945,7061,1.67,False,False,,3,2.5
2023-09-11,Loblaws,Paper Towel 6pk,3972,4297,8.17,False,False,,10,3.5000000000000004
2023-09-11,Loblaws,Facial Tissue 3pk,657,654,-0.43,False,True,supply_shock,0,4.0
2023-09-11,Walmart CA,Bath Tissue 12pk,8723,8534,-2.17,True,False,,5,3.0
2023-09-11,Walmart CA,Bath Tissue 24pk,15743,17462,10.92,True,False,,43,2.5
2023-09-11,Walmart CA,Paper Towel 6pk,5979,5549,-7.19,False,False,,14,3.5000000000000004
2023-09-11,Walmart CA,Facial Tissue 3pk,3047,2750,-9.74,False,False,,13,4.0
2023-09-11,Costco CA,Bath Tissue 12pk,7252,7266,0.19,False,False,,0,3.0
2023-09-11,Costco CA,Bath Tissue 24pk,11954,13099,9.58,False,False,,26,2.5
2023-09-11,Costco CA,Paper Towel 6pk,6479,6347,-2.04,False,False,,5,3.5000000000000004
2023-09-11,Costco CA,Facial Tissue 3pk,3291,2694,-18.15,False,False,,24,4.0
2023-09-11,Metro,Bath Tissue 12pk,2178,2323,6.66,False,False,,4,3.0
2023-09-11,Metro,Bath Tissue 24pk,5765,5881,2.01,True,False,,3,2.5
2023-09-11,Metro,Paper Towel 6pk,1884,1720,-8.7,False,False,,5,3.5000000000000004
2023-09-11,Metro,Facial Tissue 3pk,1153,1145,-0.72,False,False,,0,4.0
2023-09-11,Sobeys,Bath Tissue 12pk,2915,2016,-30.83,False,False,,29,3.0
2023-09-11,Sobeys,Bath Tissue 24pk,4418,5179,17.22,False,False,,21,2.5
2023-09-11,Sobeys,Paper Towel 6pk,2058,1911,-7.14,False,False,,6,3.5000000000000004
2023-09-11,Sobeys,Facial Tissue 3pk,1574,1529,-2.87,False,False,,2,4.0
2023-09-18,Loblaws,Bath Tissue 12pk,4213,3546,-15.84,False,False,,20,3.0
2023-09-18,Loblaws,Bath Tissue 24pk,6061,5706,-5.86,False,False,,7,2.5
2023-09-18,Loblaws,Paper Towel 6pk,3092,2597,-16.02,False,False,,19,3.5000000000000004
2023-09-18,Loblaws,Facial Tissue 3pk,1977,1878,-5.0,False,False,,4,4.0
2023-09-18,Walmart CA,Bath Tissue 12pk,5514,5406,-1.96,False,False,,4,3.0
2023-09-18,Walmart CA,Bath Tissue 24pk,8737,8538,-2.27,False,False,,4,2.5
2023-09-18,Walmart CA,Paper Towel 6pk,4299,3553,-17.36,False,False,,31,3.5000000000000004
2023-09-18,Walmart CA,Facial Tissue 3pk,4681,4470,-4.5,True,False,,9,4.0
2023-09-18,Costco CA,Bath Tissue 12pk,6245,6243,-0.04,False,False,,0,3.0
2023-09-18,Costco CA,Bath Tissue 24pk,10692,11963,11.89,False,False,,31,2.5
2023-09-18,Costco CA,Paper Towel 6pk,4916,5143,4.61,False,False,,8,3.5000000000000004
2023-09-18,Costco CA,Facial Tissue 3pk,4994,5431,8.76,True,False,,20,4.0
